,address,metro,mt_dist,parking,rooms,floor_bld,floor,square,price_p_m,price,lat,lng
11091,"Москва, Зеленоград, к364, подъезд 1, Зеленоград, Москва",,,False,1.0,12.0,7.0,38.0,605.0,23000.0,55.97848090000001,37.1733199
11092,"Москва, улица Молодцова, 1А, Южное Медведково, Москва",Бабушкинская,1400.0,False,3.0,12.0,5.0,70.0,714.0,50000.0,55.87685699999999,37.646963
11093,"Москва, улица Сущёвский Вал, 67, Марьина Роща, Москва",Марьина Роща,419.0,True,3.0,5.0,3.0,55.3,1374.0,76000.0,55.7931762,37.6228107
11094,"Москва, улица Нижняя Масловка, 8, Савёловский, Москва",Савеловская,570.0,False,2.0,9.0,7.0,56.0,679.0,38000.0,55.7929675,37.5791475
11095,"Москва, улица Генерала Глаголева, 30к5, Хорошёво-Мнёвники, Москва",Октябрьское поле,1500.0,False,1.0,12.0,7.0,34.0,1029.0,35000.0,55.78872310000001,37.4665768
11096,"Москва, улица Демьяна Бедного, 1к6, Хорошёво-Мнёвники, Москва",Хорошево,1600.0,False,1.0,5.0,3.0,35.0,1029.0,36000.0,55.7717424,37.4850686
11097,"Москва, улица Лескова, 23, Бибирево, Москва",Бибирево,1400.0,False,1.0,12.0,8.0,41.0,854.0,35000.0,55.8929233,37.6191612
11098,"Москва, Малая Ботаническая улица, 23, Марфино, Москва",Петровско-Разумовская,814.0,False,2.0,4.0,3.0,54.0,926.0,50000.0,55.83129899999999,37.58460100000001
11099,"Москва, Бакинская улица, 13, Царицыно, Москва",Царицыно,750.0,False,1.0,14.0,8.0,38.0,787.0,29900.0,55.6215434,37.6576927
11100,"Москва, Херсонская улица, 43, Черёмушки, Москва",Новые Черемушки,1300.0,True,2.0,23.0,5.0,55.0,1636.0,90000.0,55.658963,37.5610846
11101,"Москва, Мячковский бульвар, 16к1, Марьино, Москва",Марьино,850.0,False,2.0,14.0,3.0,52.0,865.0,45000.0,55.6505084,37.7555944
11102,"Москва, Новочерёмушкинская улица, 48с1, Черёмушки, Москва",Профсоюзная,627.0,False,2.0,5.0,3.0,47.0,1064.0,50000.0,55.672617,37.566918
11103,"Москва, улица Адмирала Лазарева, 52к3, Южное Бутово, Москва",Бунинская аллея,689.0,False,1.0,12.0,6.0,37.0,770.0,28500.0,55.54257440000001,37.5182604
11104,"Москва, Щёлковское шоссе, 100к1А, Северное Измайлово, Москва",Щелковская,2200.0,False,1.0,4.0,2.0,30.0,750.0,22500.0,55.81260169999999,37.8329637
11105,"Москва, улица Руставели, 6Ак3, Бутырский, Москва",Дмитровская,713.0,False,2.0,5.0,4.0,45.0,889.0,40000.0,55.812425,37.5887039
11106,"Москва, улица Барышиха, 23, Митино, Москва",Митино,914.0,False,2.0,16.0,6.0,54.0,741.0,40000.0,55.8453676,37.3463455
11107,"Москва, Северный административный округ, улица 8 Марта, 15А, Аэропорт, Москва",Аэропорт,1200.0,True,3.0,5.0,4.0,97.0,876.0,85000.0,55.805632,37.549169
11108,"Москва, Староволынская улица, 12к4, Очаково-Матвеевское, Москва",Минская,1600.0,True,2.0,23.0,17.0,65.0,1462.0,95000.0,55.7157983,37.4798121
11109,"Москва, Костромская улица, 6к2, Алтуфьевский, Москва",Бибирево,704.0,False,1.0,12.0,3.0,37.0,919.0,34000.0,55.8867012,37.5919221
11110,"Москва, Самаркандский бульвар, 9к4, Выхино-Жулебино, Москва",Лермонтовский проспект,1700.0,False,2.0,5.0,2.0,45.0,889.0,40000.0,55.697499,37.8142573
11111,"Москва, улица Новый Арбат, 26, Арбат, Москва",Смоленская,515.0,False,2.0,24.0,23.0,52.0,2212.0,115000.0,55.75306639999999,37.5858037
11112,"Москва, проспект Маршала Жукова, 50, Хорошёво-Мнёвники, Москва",Октябрьское поле,2500.0,False,2.0,5.0,3.0,44.0,909.0,40000.0,55.7791539,37.4550318
11113,"Москва, улица Маршала Кожедуба, 6к1, Люблино, Москва",Люблино,1800.0,False,1.0,25.0,12.0,35.0,857.0,30000.0,55.6692471,37.7868506
11114,"Москва, Кутузовский проспект, 1/7, Дорогомилово, Москва",Смоленская,686.0,False,2.0,7.0,7.0,61.0,1311.0,80000.0,55.7503691,37.5712167
11115,"Москва, проезд Шокальского, 67к2, Северное Медведково, Москва",Медведково,683.0,False,1.0,12.0,5.0,35.0,829.0,29000.0,55.8861475,37.6721899
11116,"Москва, Новочерёмушкинская улица, 57, Черёмушки, Москва",Новые Черемушки,825.0,False,3.0,17.0,3.0,70.0,1000.0,70000.0,55.6700753,37.5674797
11117,"Московская область, Люберцы, улица Камова, 5к1, Москва",,,True,1.0,17.0,2.0,42.0,667.0,28000.0,55.7057031,37.8718235
11118,"Москва, Ленинский проспект, 107к1, Обручевский, Москва",Проспект Вернадского,1600.0,True,4.0,20.0,20.0,229.0,3057.0,700000.0,55.6647514,37.512549
11119,"Москва, Дмитровское шоссе, 44к1, Тимирязевский, Москва",Окружная,622.0,False,3.0,5.0,3.0,69.0,797.0,55000.0,55.8429825,37.5723312
11120,"Москва, улица Тимура Фрунзе, 18, Хамовники, Москва",Парк культуры,240.0,False,3.0,5.0,5.0,117.0,2137.0,250000.0,55.7348041,37.58932739999999
11121,"Москва, улица Адмирала Лазарева, 39, Южное Бутово, Москва",Улица Горчакова,513.0,False,1.0,17.0,7.0,38.0,711.0,27000.0,55.5429185,37.5230418
11122,"Москва, улица Ухтомского Ополчения, 2, Некрасовка, Москва",Лермонтовский проспект,4600.0,False,2.0,17.0,5.0,53.0,849.0,45000.0,55.7002537,37.9237675
11123,"Москва, улица Артамонова, 13к2, Фили-Давыдково, Москва",Кунцевская,1500.0,False,2.0,5.0,4.0,44.0,864.0,38000.0,55.7183351,37.45425910000001
11124,"Москва, 1-й Красногвардейский проезд, 22с1, Пресненский, Москва",Международная,281.0,False,2.0,79.0,15.0,60.0,3667.0,220000.0,55.7514248,37.5356575
11125,"Москва, Уссурийская улица, 5к3, Гольяново, Москва",Щелковская,2000.0,False,2.0,14.0,5.0,48.0,688.0,33000.0,55.82492999999999,37.81245699999999
11126,"Москва, 1-й Красногвардейский проезд, 22с1, Пресненский, Москва",Международная,281.0,False,1.0,65.0,50.0,45.0,4222.0,190000.0,55.7514248,37.5356575
11127,"Москва, 1-й Красногвардейский проезд, 22с2, Пресненский, Москва",Международная,357.0,False,2.0,77.0,39.0,60.0,3500.0,210000.0,55.7514248,37.5356575
11128,"Москва, 1-й Красногвардейский проезд, 22с1, Пресненский, Москва",Международная,281.0,False,1.0,65.0,42.0,51.0,3922.0,200000.0,55.7514248,37.5356575
11129,"Москва, 1-й Красногвардейский проезд, 22с2, Пресненский, Москва",Международная,357.0,False,2.0,79.0,10.0,95.0,2737.0,260000.0,55.7514248,37.5356575
11130,"Москва, 1-й Красногвардейский проезд, 22с2, Пресненский, Москва",Международная,357.0,False,2.0,79.0,15.0,65.0,3385.0,220000.0,55.7514248,37.5356575
11131,"Москва, Пресненская набережная, 12, Пресненский, Москва",Деловой центр,143.0,False,3.0,79.0,71.0,150.0,5000.0,750000.0,55.74988200000001,37.5378635
11132,"Москва, 1-й Красногвардейский проезд, 22с2, Пресненский, Москва",Международная,357.0,False,2.0,82.0,6.0,65.0,3000.0,195000.0,55.7514248,37.5356575
11133,"Москва, посёлок Коммунарка, улица Александры Монаховой, 88к1, Москва",Бунинская аллея,1900.0,False,2.0,12.0,3.0,59.0,712.0,42000.0,55.5651173,37.4858424
11134,"Москва, 1-й Красногвардейский проезд, 22с2, Пресненский, Москва",Международная,357.0,False,2.0,77.0,21.0,70.0,3143.0,220000.0,55.7514248,37.5356575
11135,"Москва, 1-й Красногвардейский проезд, 22с2, Пресненский, Москва",Международная,357.0,False,3.0,77.0,64.0,65.0,4769.0,310000.0,55.7514248,37.5356575
11136,"Москва, 1-й Красногвардейский проезд, 15, Пресненский, Москва",Деловой центр,154.0,False,2.0,75.0,55.0,90.0,3444.0,310000.0,55.75042639999999,37.5391235
11137,"Москва, 1-й Красногвардейский проезд, 22с2, Пресненский, Москва",Международная,357.0,False,2.0,77.0,9.0,65.0,3231.0,210000.0,55.7514248,37.5356575
11138,"Москва, 1-й Красногвардейский проезд, 22с2, Пресненский, Москва",Международная,357.0,False,2.0,77.0,24.0,65.0,3385.0,220000.0,55.7514248,37.5356575
11139,"Москва, 1-й Красногвардейский проезд, 21с1, Пресненский, Москва",Международная,177.0,False,2.0,85.0,18.0,70.0,2857.0,200000.0,55.7500459,37.5340715
11140,"Москва, Ходынский бульвар, 5к2, Хорошёвский, Москва",ЦСКА,259.0,False,3.0,33.0,29.0,153.0,1176.0,180000.0,55.784374,37.5341899
11141,"Москва, 3-я улица Ямского Поля, 9, Беговой, Москва",Белорусская,472.0,False,2.0,6.0,3.0,42.0,3095.0,130000.0,55.781662,37.58093909999999
11142,"Москва, Ленинградский проспект, 29к2, Беговой, Москва",Динамо,476.0,False,2.0,15.0,8.0,57.0,1754.0,100000.0,55.78537499999999,37.564294
11143,"Москва, Мансуровский переулок, 5, Хамовники, Москва",Парк культуры,512.0,True,4.0,5.0,4.0,180.0,2500.0,450000.0,55.739599,37.5947011
11144,"Москва, Подольская улица, 27к2, Марьино, Москва",Марьино,2200.0,False,2.0,14.0,7.0,56.0,1071.0,60000.0,55.6500257,37.7089407
11145,"Москва, Рождественская улица, 16, Некрасовка, Москва",Лермонтовский проспект,4300.0,False,1.0,17.0,5.0,38.0,789.0,30000.0,55.7033346,37.9197687
11146,"Москва, Погонный проезд, 3Ак5, Богородское, Москва",Белокаменная,1100.0,False,1.0,19.0,17.0,52.0,1154.0,60000.0,55.8194829,37.7082823
11147,"Москва, Ленинградский проспект, 77к1, Сокол, Москва",Сокол,345.0,False,3.0,9.0,5.0,87.0,1092.0,95000.0,55.8057101,37.5078401
11148,"Москва, 1-я улица Леонова, 18, Ростокино, Москва",Ботанический сад,101.0,False,1.0,25.0,19.0,27.6,2355.0,65000.0,55.8449542,37.6377294
11149,"Москва, улица Николаева, 4, Пресненский, Москва",Краснопресненская,725.0,True,4.0,8.0,6.0,130.0,1923.0,250000.0,55.7556678,37.5688095
11150,"Московская область, Люберцы, Вертолётная улица, 4/2, Москва",,,False,1.0,17.0,6.0,35.0,629.0,22000.0,55.7083751,37.9591076
11151,"Московская область, Люберцы, улица Камова, 7к1, Москва",,,False,3.0,16.0,2.0,57.5,783.0,45000.0,55.70509999999999,37.8715071
11152,"Москва, проспект Маршала Жукова, 37к2, Хорошёво-Мнёвники, Москва",Хорошево,2200.0,False,2.0,25.0,15.0,48.0,917.0,44000.0,55.7750865,37.4725094
11153,"Москва, Машкова улица, 6с1, Басманный, Москва",Красные ворота,660.0,True,3.0,7.0,6.0,110.0,1818.0,200000.0,55.7629309,37.6500929
11154,"Москва, Минская улица, 1Гк1, Раменки, Москва",Ломоносовский проспект,1100.0,True,3.0,19.0,18.0,120.0,1500.0,180000.0,55.712561,37.501812
11155,"Москва, улица Трофимова, 29, Южнопортовый, Москва",Кожуховская,485.0,False,4.0,5.0,3.0,80.0,813.0,65000.0,55.7028748,37.6811325
11156,"Москва, улица Архитектора Власова, 20, Обручевский, Москва",Новые Черемушки,724.0,True,2.0,21.0,9.0,100.0,1400.0,140000.0,55.6713167,37.5428114
